240
243
262
217
230
262
193
194
222
208
203
263
310
274
315
302
238
181
235
301
290
303
291
230
181
171
236
289
99
95
118
94
85
109
112
123
149
168
86
86
151
192
139
155
288
344
178
204
268
214
189
137
264
162
220
279
174
186
81
134
136
120
207
208
108
133
150
171
219
205
144
111
233
213
175
150
154
185
185
109
162
208
243
290
179
216
249
347
90
59
90
67
146
118
131
132
122
98
157
111
162
168
303
329
265
227
284
251
51
42
45
51
51
40
53
37
26
32
42
46
112
112
104
78
117
170
136
151
142
108
151
124
122
139
327
358
260
290
297
303
313
343
460
394
313
372
162
125
167
195
246
310
220
261
270
274
172
186
222
225
201
171
99
78
70
58
76
67
77
80
85
83
104
88
150
117
55
81
126
117
104
94
116
70
167
151
196
117
150
169
266
257
182
176
222
267
285
301
237
240
224
236
294
309
313
277
168
187
173
224
42
61
24
38
164
141
173
186
137
99
89
94
100
127
91
72
157
202
137
142
54
47
42
50
43
52
59
65
64
73
75
41
52
45
118
78
